date,city,city_zh,PM2.5,PM10,SO2,NO2,CO,O3_MDA8
2019-08-22,Zhongshan,中山,,,,,,
2019-08-22,Zhuhai,珠海,,,,,,
2019-08-23,Dongguan,东莞,,,,,,
2019-08-23,Foshan,佛山,,,,,,
2019-08-23,Guangzhou,广州,,,,,,
2019-08-23,Huizhou,惠州,,,,,,
2019-08-23,Jiangmen,江门,,,,,,
2019-08-23,Shenzhen,深圳,,,,,,
2019-08-23,Zhaoqing,肇庆,,,,,,
2019-08-23,Zhongshan,中山,,,,,,
2019-08-23,Zhuhai,珠海,,,,,,
2019-08-25,Dongguan,东莞,,,,,,93.0
2019-08-25,Foshan,佛山,,,,,,72.0
2019-08-25,Guangzhou,广州,,,,,,80.0
2019-08-25,Huizhou,惠州,,,,,,68.0
2019-08-25,Jiangmen,江门,,,,,,77.0
2019-08-25,Shenzhen,深圳,,,,,,59.0
2019-08-25,Zhaoqing,肇庆,,,,,,95.0
2019-08-25,Zhongshan,中山,,,,,,63.0
2019-08-25,Zhuhai,珠海,,,,,,68.0
2019-08-26,Dongguan,东莞,15.3,22.5,4.7,25.0,0.67,79.0
2019-08-26,Foshan,佛山,16.2,25.0,4.8,26.0,0.7,75.0
2019-08-26,Guangzhou,广州,14.6,22.4,5.0,32.0,0.74,68.0
2019-08-26,Huizhou,惠州,9.5,17.6,5.6,13.9,0.55,71.0
2019-08-26,Jiangmen,江门,16.4,27.5,4.0,21.6,0.66,65.0
2019-08-26,Shenzhen,深圳,10.2,15.5,3.5,19.9,0.54,60.0
2019-08-26,Zhaoqing,肇庆,20.4,26.2,8.7,19.5,0.78,92.0
2019-08-26,Zhongshan,中山,13.1,16.7,3.0,15.6,0.67,71.0
2019-08-26,Zhuhai,珠海,11.2,15.1,3.6,15.2,0.5,68.0
2019-08-27,Dongguan,东莞,18.5,30.2,6.3,28.8,0.7,79.0
2019-08-27,Foshan,佛山,12.7,27.4,4.8,29.5,0.64,80.0
2019-08-27,Guangzhou,广州,13.9,28.1,6.2,34.4,0.72,75.0
2019-08-27,Huizhou,惠州,11.5,22.9,5.5,13.4,0.51,55.0
2019-08-27,Jiangmen,江门,10.6,24.5,4.2,17.0,0.52,61.0
2019-08-27,Shenzhen,深圳,10.8,19.8,3.7,16.7,0.48,49.0
2019-08-27,Zhaoqing,肇庆,14.8,34.8,9.1,29.1,0.72,105.0
2019-08-27,Zhongshan,中山,8.6,16.9,3.3,12.8,0.65,54.0
2019-08-27,Zhuhai,珠海,10.9,15.1,4.0,12.9,0.43,56.0
2019-08-28,Dongguan,东莞,23.7,43.1,6.7,30.9,0.76,105.0
2019-08-28,Foshan,佛山,22.6,42.1,7.9,31.5,0.68,157.0
2019-08-28,Guangzhou,广州,22.2,44.5,6.5,36.1,0.76,122.0
2019-08-28,Huizhou,惠州,19.4,46.0,7.3,21.9,0.62,102.0
2019-08-28,Jiangmen,江门,22.7,42.3,6.4,24.9,0.6,203.0
2019-08-28,Shenzhen,深圳,21.8,43.3,4.8,21.7,0.56,149.0
2019-08-28,Zhaoqing,肇庆,14.0,37.4,7.2,24.0,0.67,116.0
2019-08-28,Zhongshan,中山,20.3,39.7,5.6,26.9,0.67,192.0
2019-08-28,Zhuhai,珠海,21.6,35.2,6.8,21.4,0.54,181.0
2019-08-29,Dongguan,东莞,22.3,33.7,5.6,24.2,0.59,81.0
2019-08-29,Foshan,佛山,19.2,36.9,6.0,28.8,0.63,97.0
2019-08-29,Guangzhou,广州,19.6,39.0,6.0,34.2,0.71,84.0
2019-08-29,Huizhou,惠州,12.2,30.1,6.2,12.5,0.51,58.0
2019-08-29,Jiangmen,江门,13.3,27.7,5.2,18.4,0.47,52.0
2019-08-29,Shenzhen,深圳,10.1,19.0,3.9,10.3,0.42,45.0
2019-08-29,Zhaoqing,肇庆,21.3,44.7,9.7,31.5,0.72,127.0
2019-08-29,Zhongshan,中山,11.5,20.4,4.1,17.0,0.44,41.0
2019-08-29,Zhuhai,珠海,6.8,14.3,4.7,15.9,0.36,36.0
2019-08-30,Dongguan,东莞,,,,,,
2019-08-30,Foshan,佛山,,,,,,
2019-08-30,Guangzhou,广州,,,,,,
2019-08-30,Huizhou,惠州,,,,,,
2019-08-30,Jiangmen,江门,,,,,,
2019-08-30,Shenzhen,深圳,,,,,,
2019-08-30,Zhaoqing,肇庆,,,,,,
2019-08-30,Zhongshan,中山,,,,,,
2019-08-30,Zhuhai,珠海,,,,,,
2019-08-31,Dongguan,东莞,17.3,24.6,9.3,32.6,0.65,55.0
2019-08-31,Foshan,佛山,12.6,27.0,7.7,34.8,0.68,54.0
2019-08-31,Guangzhou,广州,12.2,23.2,5.4,30.8,0.68,53.0
2019-08-31,Huizhou,惠州,8.5,22.1,7.0,16.5,0.53,50.0
2019-08-31,Jiangmen,江门,10.6,22.7,5.7,30.1,0.54,85.0
2019-08-31,Shenzhen,深圳,7.5,15.8,3.0,15.6,0.48,54.0
2019-08-31,Zhaoqing,肇庆,14.2,27.5,9.0,26.6,0.69,71.0
2019-08-31,Zhongshan,中山,7.5,13.4,3.9,26.7,0.42,57.0
2019-08-31,Zhuhai,珠海,4.6,9.3,2.8,21.3,0.43,47.0
2019-09-01,Dongguan,东莞,,,,,,73.0
2019-09-01,Foshan,佛山,,,,,,91.0
2019-09-01,Guangzhou,广州,,,,,,70.0
2019-09-01,Huizhou,惠州,,,,,,53.0
2019-09-01,Jiangmen,江门,,,,,,91.0
2019-09-01,Shenzhen,深圳,,,,,,65.0
2019-09-01,Zhaoqing,肇庆,,,,,,95.0
2019-09-01,Zhongshan,中山,,,,,,91.0
2019-09-01,Zhuhai,珠海,,,,,,96.0
2019-09-02,Dongguan,东莞,9.3,18.8,7.9,24.1,0.59,37.0
2019-09-02,Foshan,佛山,7.8,19.8,6.2,24.8,0.67,36.0
